episode,total_reward,avg_reward_10,best_reward
1,-2.8,-2.8,-inf
2,-2.6,-2.7,-2.8
3,1.3,-1.366666666666667,-2.7
4,-1.6,-1.4250000000000003,-1.366666666666667
5,1.3,-0.8800000000000002,-1.366666666666667
6,-1.8,-1.0333333333333334,-0.8800000000000002
7,-1.4000000000000001,-1.0857142857142859,-0.8800000000000002
8,-1.3,-1.1125,-0.8800000000000002
9,1.2,-0.8555555555555556,-0.8800000000000002
10,-1.4000000000000001,-0.9099999999999999,-0.8555555555555556
11,-1.6,-0.79,-0.8555555555555556
12,1.3,-0.4000000000000001,-0.79
13,1.2000000000000002,-0.41,-0.4000000000000001
14,-1.4000000000000001,-0.39,-0.4000000000000001
15,-0.30000000000000004,-0.55,-0.39
16,-2.3,-0.6,-0.39
17,-2.0,-0.6599999999999999,-0.39
18,1.7000000000000002,-0.36,-0.39
19,1.1102230246251565e-16,-0.48,-0.36
20,-2.2,-0.5599999999999999,-0.36
21,-2.1,-0.61,-0.36
22,-0.6000000000000001,-0.8,-0.36
23,1.3,-0.7900000000000001,-0.36
24,-4.1000000000000005,-1.06,-0.36
25,-1.2,-1.15,-0.36
26,-2.6999999999999997,-1.19,-0.36
27,-3.1,-1.3,-0.36
28,-2.3,-1.7,-0.36
29,1.6,-1.5400000000000005,-0.36
30,1.3,-1.19,-0.36
31,-1.7,-1.15,-0.36
32,-1.4000000000000001,-1.23,-0.36
33,-1.4000000000000001,-1.5000000000000002,-0.36
34,1.4,-0.95,-0.36
35,-3.7,-1.2,-0.36
36,-1.4000000000000001,-1.07,-0.36
37,-1.4000000000000001,-0.9,-0.36
38,1.6999999999999997,-0.5000000000000002,-0.36
39,0.5,-0.6100000000000001,-0.36
40,-0.6000000000000003,-0.8000000000000002,-0.36
41,0.30000000000000016,-0.6000000000000002,-0.36
42,-1.2,-0.5800000000000002,-0.36
43,-1.0,-0.5400000000000001,-0.36
44,1.4,-0.54,-0.36
45,-2.0,-0.3700000000000001,-0.36
46,-1.3,-0.36000000000000004,-0.36
47,0.7000000000000001,-0.15000000000000008,-0.36
48,-1.1,-0.43,-0.15000000000000008
49,0.30000000000000016,-0.45000000000000007,-0.15000000000000008
50,1.2000000000000002,-0.2699999999999999,-0.15000000000000008
51,1.3,-0.16999999999999998,-0.15000000000000008
52,-4.4,-0.48999999999999994,-0.15000000000000008
53,-1.0999999999999999,-0.5,-0.15000000000000008
54,1.1,-0.5299999999999999,-0.15000000000000008
55,-1.9,-0.52,-0.15000000000000008
56,1.5,-0.24,-0.15000000000000008
57,1.4,-0.16999999999999998,-0.15000000000000008
58,-1.7,-0.22999999999999998,-0.15000000000000008
59,-1.7999999999999998,-0.43999999999999995,-0.15000000000000008
60,1.3,-0.43000000000000005,-0.15000000000000008
61,1.2,-0.44000000000000006,-0.15000000000000008
62,-0.4,-0.03999999999999996,-0.15000000000000008
63,0.40000000000000013,0.11000000000000001,-0.03999999999999996
64,1.2000000000000002,0.12000000000000006,0.11000000000000001
65,1.0999999999999999,0.42000000000000004,0.12000000000000006
66,-4.5,-0.18,0.42000000000000004
67,-1.6,-0.4800000000000001,0.42000000000000004
68,-1.3,-0.44000000000000006,0.42000000000000004
69,1.2,-0.13999999999999996,0.42000000000000004
70,0.9000000000000001,-0.18,0.42000000000000004
71,-2.3000000000000003,-0.5299999999999999,0.42000000000000004
72,-1.0999999999999999,-0.6,0.42000000000000004
73,1.2,-0.5199999999999999,0.42000000000000004
74,-1.3,-0.7700000000000001,0.42000000000000004
75,0.6,-0.82,0.42000000000000004
76,-1.3,-0.5000000000000001,0.42000000000000004
77,-0.9000000000000002,-0.43000000000000005,0.42000000000000004
78,-1.4000000000000001,-0.4400000000000001,0.42000000000000004
79,-3.0,-0.8600000000000001,0.42000000000000004
80,-1.4000000000000001,-1.09,0.42000000000000004
81,-1.4000000000000001,-1.0,0.42000000000000004
82,-3.7,-1.2600000000000002,0.42000000000000004
83,-1.4000000000000001,-1.52,0.42000000000000004
84,-2.7,-1.6600000000000001,0.42000000000000004
85,-13.9,-3.1100000000000003,0.42000000000000004
86,1.3,-2.8500000000000005,0.42000000000000004
87,-1.1,-2.8700000000000006,0.42000000000000004
88,-1.4000000000000001,-2.87,0.42000000000000004
89,-1.4000000000000001,-2.71,0.42000000000000004
90,-1.7,-2.7399999999999998,0.42000000000000004
91,-1.4000000000000001,-2.74,0.42000000000000004
92,-1.4000000000000001,-2.5099999999999993,0.42000000000000004
93,-1.4000000000000001,-2.5100000000000002,0.42000000000000004
94,-0.10000000000000009,-2.25,0.42000000000000004
95,0.30000000000000004,-0.8299999999999998,0.42000000000000004
96,-1.4000000000000001,-1.1,0.42000000000000004
97,-1.7,-1.16,0.42000000000000004
98,-0.9000000000000001,-1.1099999999999999,0.42000000000000004
99,-2.0,-1.1700000000000002,0.42000000000000004
100,-1.3,-1.1300000000000001,0.42000000000000004
101,-2.5,-1.2400000000000002,0.42000000000000004
102,1.3,-0.97,0.42000000000000004
103,-3.4000000000000004,-1.1700000000000002,0.42000000000000004
104,1.1,-1.05,0.42000000000000004
105,-8.2,-1.9,0.42000000000000004
106,-1.3,-1.8900000000000001,0.42000000000000004
107,1.2,-1.6,0.42000000000000004
108,-2.2,-1.73,0.42000000000000004
109,-1.4000000000000001,-1.67,0.42000000000000004
110,-2.1,-1.75,0.42000000000000004
111,-1.4000000000000001,-1.64,0.42000000000000004
112,-1.7,-1.94,0.42000000000000004
113,-1.3,-1.73,0.42000000000000004
114,1.0,-1.7400000000000002,0.42000000000000004
115,-1.4000000000000001,-1.06,0.42000000000000004
116,-0.8,-1.0100000000000002,0.42000000000000004
117,-1.1,-1.24,0.42000000000000004
118,-1.0999999999999999,-1.13,0.42000000000000004
119,-2.6999999999999997,-1.26,0.42000000000000004
120,-1.9,-1.24,0.42000000000000004
121,0.8000000000000002,-1.02,0.42000000000000004
122,-3.4,-1.19,0.42000000000000004
123,-1.2,-1.18,0.42000000000000004
124,-1.4000000000000001,-1.42,0.42000000000000004
125,-3.6000000000000005,-1.64,0.42000000000000004
126,-1.4000000000000001,-1.7,0.42000000000000004
127,-2.8,-1.8699999999999999,0.42000000000000004
128,-1.3,-1.8900000000000001,0.42000000000000004
129,-1.4000000000000001,-1.7599999999999998,0.42000000000000004
130,-4.0,-1.9700000000000002,0.42000000000000004
131,-2.7,-2.32,0.42000000000000004
132,-1.3,-2.1100000000000003,0.42000000000000004
133,-1.3,-2.12,0.42000000000000004
134,-2.0,-2.18,0.42000000000000004
135,0.8999999999999999,-1.7300000000000004,0.42000000000000004
136,-1.2,-1.7100000000000002,0.42000000000000004
137,-3.0,-1.73,0.42000000000000004
138,0.30000000000000004,-1.5699999999999998,0.42000000000000004
139,-1.3,-1.56,0.42000000000000004
140,-1.4000000000000001,-1.3000000000000003,0.42000000000000004
141,-2.5,-1.28,0.42000000000000004
142,-4.199999999999999,-1.5699999999999998,0.42000000000000004
143,-2.0999999999999996,-1.65,0.42000000000000004
144,-1.7,-1.6199999999999999,0.42000000000000004
145,-3.9999999999999996,-2.11,0.42000000000000004
146,0.9,-1.9,0.42000000000000004
147,-1.6,-1.7599999999999998,0.42000000000000004
148,-4.0,-2.19,0.42000000000000004
149,1.1,-1.9499999999999997,0.42000000000000004
150,1.2,-1.69,0.42000000000000004
151,-2.7,-1.7099999999999997,0.42000000000000004
152,0.30000000000000004,-1.2599999999999998,0.42000000000000004
153,-2.3,-1.28,0.42000000000000004
154,-2.4,-1.35,0.42000000000000004
155,-1.4000000000000001,-1.09,0.42000000000000004
156,-1.0,-1.2799999999999998,0.42000000000000004
157,-1.4000000000000001,-1.26,0.42000000000000004
158,-0.5999999999999999,-0.9199999999999999,0.42000000000000004
159,-1.2,-1.15,0.42000000000000004
160,-1.4000000000000001,-1.41,0.42000000000000004
161,-1.8,-1.32,0.42000000000000004
162,1.0,-1.25,0.42000000000000004
163,-1.2,-1.14,0.42000000000000004
164,-1.5,-1.05,0.42000000000000004
165,1.6000000000000003,-0.7500000000000001,0.42000000000000004
166,-1.6,-0.8099999999999999,0.42000000000000004
167,1.5,-0.5199999999999999,0.42000000000000004
168,-1.9,-0.65,0.42000000000000004
169,-5.9,-1.12,0.42000000000000004
170,-1.2,-1.1,0.42000000000000004
171,-1.0999999999999999,-1.0299999999999998,0.42000000000000004
172,-1.0,-1.23,0.42000000000000004
173,1.9,-0.9200000000000002,0.42000000000000004
174,-0.5,-0.82,0.42000000000000004
175,-1.4000000000000001,-1.12,0.42000000000000004
176,-1.0999999999999999,-1.0699999999999998,0.42000000000000004
177,1.6,-1.06,0.42000000000000004
178,-2.5,-1.1199999999999999,0.42000000000000004
179,-4.1000000000000005,-0.9400000000000001,0.42000000000000004
180,-1.3,-0.95,0.42000000000000004
181,-3.3999999999999995,-1.1800000000000002,0.42000000000000004
182,0.7000000000000001,-1.0100000000000002,0.42000000000000004
183,0.8999999999999999,-1.11,0.42000000000000004
184,0.30000000000000004,-1.0299999999999998,0.42000000000000004
185,-1.6,-1.0499999999999998,0.42000000000000004
186,0.5,-0.89,0.42000000000000004
187,0.5000000000000002,-1.0,0.42000000000000004
188,1.4,-0.61,0.42000000000000004
189,1.7999999999999998,-0.019999999999999928,0.42000000000000004
190,1.4,0.25000000000000006,0.42000000000000004
